0:Off 1:On,Metadata,Attribute Code,Required,Feature Code,Geometry
0,0,ARA,M,AP041,L
0,0,ARA,M,AP041,P
0,0,ARA,M,AQ140,A
0,0,ARA,M,BI005,A
0,0,ARA,M,EA050,A
0,0,ARA,M,ZD020,A
0,0,ARA,M,DB190,L
0,0,ARA,M,DB180,A
0,0,ARA,M,DB180,P
0,0,ARA,M,AB507,A
0,0,ARA,M,AB507,P
0,0,ARA,M,GB065,A
0,0,ARA,M,GB065,P
0,0,ARA,M,BI050,A
0,0,ARA,M,BI050,P
0,0,ARA,M,AJ055,A
0,0,ARA,M,AJ055,P
0,0,ARA,M,BH065,L
0,0,ARA,M,AM080,A
0,0,ARA,M,AM080,P
0,0,ARA,M,BH040,A
0,0,ARA,M,BH230,A
0,0,ARA,M,BH230,P
0,0,ARA,M,BH180,L
0,0,ARA,M,BH180,P
0,0,ARA,M,BH220,A
0,0,ARA,M,BH220,P
0,0,ARA,M,AD060,A
0,0,ARA,M,AD060,P
0,0,ARA,M,AJ051,P
0,0,ARA,M,AJ050,A
0,0,ARA,M,AJ050,P
0,0,ARA,M,AK180,A
0,0,ARA,M,AK180,P
0,0,ASU,M,GB045,A
0,0,ASU2,M,GB045,A
0,0,ASU3,M,GB045,A
0,0,ASY,M,GB035,A
0,0,ASY,M,GB035,P
0,0,ASY,M,GB005,A
0,0,ASY,M,GB005,P
0,0,ASY,M,GB065,A
0,0,ASY,M,GB065,P
0,0,AT005_CAB,M,AT042,P
0,0,AT005_CAB2,M,AT042,P
0,0,AT005_CAB3,M,AT042,P
0,0,ATB,M,GB230,A
0,0,ATB,M,GB230,P
0,0,ATB,M,AL013,A
0,0,ATB,M,AL013,P
0,0,ATB,M,AQ080,A
0,0,ATB,M,AQ080,P
0,0,ATB,M,AH055,A
0,0,ATB,M,AH055,P
0,0,ATB,M,AJ110,A
0,0,ATB,M,AJ110,P
0,0,ATB,M,BC050,A
0,0,ATB,M,BC050,P
0,0,ATB,M,AQ125,A
0,0,ATB,M,AQ125,P
0,0,ATC,M,BH010,A
0,0,ATC,M,BH010,L
0,0,AVA,M,ZI031,A
0,0,AWP,M,AT011,P
0,0,AWP,M,GB230,A
0,0,AWP,M,GB230,P
0,0,AWP,M,AK020,A
0,0,AWP,M,AK020,L
0,0,AWP,M,AK020,P
0,0,AWP,M,AL012,A
0,0,AWP,M,AL012,P
0,0,AWP,M,AL142,A
0,0,AWP,M,AL142,P
0,0,AWP,M,AG050,P
0,0,AWP,M,AC010,A
0,0,AWP,M,AC010,P
0,0,AWP,M,AQ040,A
0,0,AWP,M,AQ040,L
0,0,AWP,M,AQ040,P
0,0,AWP,M,AQ050,A
0,0,AWP,M,AQ050,L
0,0,AWP,M,AQ055,P
0,0,AWP,M,AL013,A
0,0,AWP,M,AL013,P
0,0,AWP,M,AL018,A
0,0,AWP,M,AL018,L
0,0,AWP,M,AL018,P
0,0,AWP,M,AT005,L
0,0,AWP,M,AT041,L
0,0,AWP,M,AL375,A
0,0,AWP,M,AL375,P
0,0,AWP,M,AC020,A
0,0,AWP,M,AC020,P
0,0,AWP,M,AQ060,A
0,0,AWP,M,AQ060,P
0,0,AWP,M,AF020,L
0,0,AWP,M,AF020,P
0,0,AWP,M,AF030,A
0,0,AWP,M,AF030,P
0,0,AWP,M,AF040,A
0,0,AWP,M,AF040,P
0,0,AWP,M,BI020,A
0,0,AWP,M,BI020,L
0,0,AWP,M,BI020,P
0,0,AWP,M,AB000,A
0,0,AWP,M,AB000,P
0,0,AWP,M,AF060,A
0,0,AWP,M,AF060,P
0,0,AWP,M,AF050,L
0,0,AWP,M,AF050,P
0,0,AWP,M,AQ080,A
0,0,AWP,M,AQ080,P
0,0,AWP,M,AL073,P
0,0,AWP,M,AF070,P
0,0,AWP,M,AH055,A
0,0,AWP,M,AH055,P
0,0,AWP,M,AL080,L
0,0,AWP,M,AL080,P
0,0,AWP,M,AM030,A
0,0,AWP,M,AM030,P
0,0,AWP,M,AM020,A
0,0,AWP,M,AM020,P
0,0,AWP,M,AK110,A
0,0,AWP,M,AK110,P
0,0,AWP,M,GB250,A
0,0,AWP,M,GB250,P
0,0,AWP,M,AF080,P
0,0,AWP,M,BD181,P
0,0,AWP,M,AL110,P
0,0,AWP,M,BC070,P
0,0,AWP,M,BC050,A
0,0,AWP,M,BC050,P
0,0,AWP,M,AL130,A
0,0,AWP,M,AL130,L
0,0,AWP,M,AL130,P
0,0,AWP,M,AA020,A
0,0,AWP,M,AA020,P
0,0,AWP,M,AM040,A
0,0,AWP,M,AM040,P
0,0,AWP,M,AQ110,P
0,0,AWP,M,AL014,A
0,0,AWP,M,AL014,P
0,0,AWP,M,AD041,A
0,0,AWP,M,AD041,P
0,0,AWP,M,BD115,A
0,0,AWP,M,BD115,P
0,0,AWP,M,AK080,L
0,0,AWP,M,AK080,P
0,0,AWP,M,AQ141,A
0,0,AWP,M,AQ141,P
0,0,AWP,M,AT042,P
0,0,AWP,M,AA040,A
0,0,AWP,M,AA040,P
0,0,AWP,M,AN076,A
0,0,AWP,M,AN076,P
0,0,AWP,M,AK161,P
0,0,AWP,M,BI006,A
0,0,AWP,M,BI006,L
0,0,AWP,M,BI006,P
0,0,AWP,M,AK150,L
0,0,AWP,M,AK150,P
0,0,AWP,M,AF010,P
0,0,AWP,M,AK160,A
0,0,AWP,M,AK160,P
0,0,AWP,M,AM070,A
0,0,AWP,M,AM070,P
0,0,AWP,M,AL510,P
0,0,AWP,M,AL241,A
0,0,AWP,M,AL241,P
0,0,AWP,M,BI050,A
0,0,AWP,M,BI050,P
0,0,AWP,M,AJ055,A
0,0,AWP,M,AJ055,P
0,0,AWP,M,AM080,A
0,0,AWP,M,AM080,P
0,0,AWP,M,AJ051,P
0,0,AWP,M,AJ050,A
0,0,AWP,M,AJ050,P
0,0,AXS,M,GB015,A
0,0,AXS,M,GB030,A
0,0,AXS,M,GB030,P
0,0,AXS,M,GB055,A
0,0,AXS,M,GB075,A
0,0,AXS,M,GB075,L
0,0,AYRC,M,BH116,A
0,0,AYRL,M,BH116,A
0,0,AYRU,M,BH116,A
0,0,AZC,M,BH082,A
0,0,AZC,M,BH082,P
0,0,AZC,M,BA010,L
0,0,AZC,M,BH155,A
0,0,AZC,M,BH155,P
0,0,BA000_VDC,M,BA030,A
0,0,BA000_VDC,M,BA030,P
0,0,BA000_VDC,M,BA010,L
0,0,BA000_VDR,M,BA030,A
0,0,BA000_VDR,M,BA030,P
0,0,BA000_VDR,M,BA010,L
0,0,BAC,M,AL020,A
0,0,BAC,M,AL020,P
0,0,BAT,M,AL070,L
0,0,BAT,M,AL260,L
0,0,BC034_MRT,M,BC070,P
0,0,BC034_MRT,M,BD115,A
0,0,BC034_MRT,M,BD115,P
0,0,BC040_EOL,M,BC070,P
0,0,BC040_LCN,M,BC050,A
0,0,BC040_LCN,M,BC050,P
0,0,BC040_LVN,M,BC070,P
0,0,BC040_PER,M,BC050,A
0,0,BC040_PER,M,BC050,P
0,0,BC101_SST,M,BC070,P
0,0,BC101_SST,M,BD115,A
0,0,BC101_SST,M,BD115,P
0,0,BCC,M,AQ040,A
0,0,BCC,M,AQ040,L
0,0,BCC,M,AQ040,P
0,0,BCC,M,AL155,L
0,0,BCC,M,AL155,P
0,0,BCC,M,AQ059,L
0,0,BCC,M,AQ059,P
0,0,BCC,M,AQ130,A
0,0,BCC,M,AQ130,L
0,0,BEL,M,ZB050,P
0,0,BEN,M,AB040,A
0,0,BEN,M,AT011,P
0,0,BEN,M,AT012,A
0,0,BEN,M,AT012,P
0,0,BEN,M,GB230,A
0,0,BEN,M,GB230,P
0,0,BEN,M,AK164,A
0,0,BEN,M,AK164,P
0,0,BEN,M,AK030,A
0,0,BEN,M,AK030,P
0,0,BEN,M,AK020,A
0,0,BEN,M,AK020,L
0,0,BEN,M,AK020,P
0,0,BEN,M,BH010,A
0,0,BEN,M,BH010,L
0,0,BEN,M,AQ151,A
0,0,BEN,M,AQ151,L
0,0,BEN,M,AL012,A
0,0,BEN,M,AL012,P
0,0,BEN,M,AL142,A
0,0,BEN,M,AL142,P
0,0,BEN,M,AJ085,A
0,0,BEN,M,AJ085,P
0,0,BEN,M,BI045,L
0,0,BEN,M,BI045,P
0,0,BEN,M,AG050,P
0,0,BEN,M,AC010,A
0,0,BEN,M,AC010,P
0,0,BEN,M,AQ040,A
0,0,BEN,M,AQ040,L
0,0,BEN,M,AQ040,P
0,0,BEN,M,AQ056,A
0,0,BEN,M,AQ056,L
0,0,BEN,M,AQ056,P
0,0,BEN,M,AQ045,A
0,0,BEN,M,AQ045,L
0,0,BEN,M,AQ045,P
0,0,BEN,M,AQ050,A
0,0,BEN,M,AQ050,L
0,0,BEN,M,AQ055,P
0,0,BEN,M,AL013,A
0,0,BEN,M,AL013,P
0,0,BEN,M,AL020,A
0,0,BEN,M,AL020,P
0,0,BEN,M,AT005,L
0,0,BEN,M,AT041,L
0,0,BEN,M,AI030,A
0,0,BEN,M,AI030,P
0,0,BEN,M,BH020,A
0,0,BEN,M,BH020,L
0,0,BEN,M,AI020,A
0,0,BEN,M,AL375,A
0,0,BEN,M,AL375,P
0,0,BEN,M,AL376,A
0,0,BEN,M,AL376,P
0,0,BEN,M,AC020,A
0,0,BEN,M,AC020,P
0,0,BEN,M,AQ063,A
0,0,BEN,M,AQ063,L
0,0,BEN,M,DB028,A
0,0,BEN,M,DB029,P
0,0,BEN,M,AL030,A
0,0,BEN,M,AL030,P
0,0,BEN,M,AH070,P
0,0,BEN,M,BI010,P
0,0,BEN,M,AQ060,A
0,0,BEN,M,AQ060,P
0,0,BEN,M,AF020,L
0,0,BEN,M,AF020,P
0,0,BEN,M,AD055,A
0,0,BEN,M,AD055,P
0,0,BEN,M,AF030,A
0,0,BEN,M,AF030,P
0,0,BEN,M,AF040,A
0,0,BEN,M,AF040,P
0,0,BEN,M,BI020,A
0,0,BEN,M,BI020,L
0,0,BEN,M,BI020,P
0,0,BEN,M,AT010,P
0,0,BEN,M,AB000,A
0,0,BEN,M,AB000,P
0,0,BEN,M,BH030,A
0,0,BEN,M,BH030,L
0,0,BEN,M,AL060,A
0,0,BEN,M,AL060,L
0,0,BEN,M,AK070,A
0,0,BEN,M,BB090,A
0,0,BEN,M,AD010,A
0,0,BEN,M,AD010,P
0,0,BEN,M,AF060,A
0,0,BEN,M,AF060,P
0,0,BEN,M,AH025,A
0,0,BEN,M,AH025,L
0,0,BEN,M,AP033,P
0,0,BEN,M,AF050,L
0,0,BEN,M,AF050,P
0,0,BEN,M,AA010,A
0,0,BEN,M,AA010,P
0,0,BEN,M,AL010,A
0,0,BEN,M,AL010,P
0,0,BEN,M,AK090,A
0,0,BEN,M,AQ080,A
0,0,BEN,M,AQ080,P
0,0,BEN,M,FA015,A
0,0,BEN,M,FA015,P
0,0,BEN,M,BH051,A
0,0,BEN,M,BH051,P
0,0,BEN,M,AF070,P
0,0,BEN,M,BB199,A
0,0,BEN,M,BI044,A
0,0,BEN,M,BI044,L
0,0,BEN,M,BI044,P
0,0,BEN,M,AH055,A
0,0,BEN,M,AH055,P
0,0,BEN,M,AM075,A
0,0,BEN,M,AM075,P
0,0,BEN,M,AL080,L
0,0,BEN,M,AL080,P
0,0,BEN,M,AP040,L
0,0,BEN,M,AP040,P
0,0,BEN,M,AK100,A
0,0,BEN,M,AM030,A
0,0,BEN,M,AM030,P
0,0,BEN,M,AM020,A
0,0,BEN,M,AM020,P
0,0,BEN,M,AK110,A
0,0,BEN,M,AK110,P
0,0,BEN,M,AJ110,A
0,0,BEN,M,AJ110,P
0,0,BEN,M,GB250,A
0,0,BEN,M,GB250,P
0,0,BEN,M,AD050,A
0,0,BEN,M,AD050,P
0,0,BEN,M,GB030,A
0,0,BEN,M,GB030,P
0,0,BEN,M,GB035,A
0,0,BEN,M,GB035,P
0,0,BEN,M,AF080,P
0,0,BEN,M,BD181,P
0,0,BEN,M,AL099,A
0,0,BEN,M,AL099,P
0,0,BEN,M,AC040,A
0,0,BEN,M,AC040,P
0,0,BEN,M,AA052,A
0,0,BEN,M,AL270,A
0,0,BEN,M,AL270,P
0,0,BEN,M,AC060,A
0,0,BEN,M,AC060,P
0,0,BEN,M,AL011,A
0,0,BEN,M,AL011,P
0,0,BEN,M,GB005,A
0,0,BEN,M,GB005,P
0,0,BEN,M,GB040,A
0,0,BEN,M,GB040,P
0,0,BEN,M,AL110,P
0,0,BEN,M,BC050,A
0,0,BEN,M,BC050,P
0,0,BEN,M,BI030,A
0,0,BEN,M,BI030,L
0,0,BEN,M,BI030,P
0,0,BEN,M,AL371,A
0,0,BEN,M,AL371,P
0,0,BEN,M,AI021,A
0,0,BEN,M,AL130,A
0,0,BEN,M,AL130,L
0,0,BEN,M,AL130,P
0,0,BEN,M,SU001,A
0,0,BEN,M,SU001,P
0,0,BEN,M,AA020,A
0,0,BEN,M,AA020,P
0,0,BEN,M,AL065,A
0,0,BEN,M,AM040,A
0,0,BEN,M,AM040,P
0,0,BEN,M,AL120,A
0,0,BEN,M,AL120,P
0,0,BEN,M,AQ110,P
0,0,BEN,M,AQ170,A
0,0,BEN,M,AQ170,P
0,0,BEN,M,AM065,A
0,0,BEN,M,AM065,P
0,0,BEN,M,AL014,A
0,0,BEN,M,AL014,P
0,0,BEN,M,AD041,A
0,0,BEN,M,AD041,P
0,0,BEN,M,AG040,A
0,0,BEN,M,BD115,A
0,0,BEN,M,BD115,P
0,0,BEN,M,AK080,L
0,0,BEN,M,AK080,P
0,0,BEN,M,AQ141,A
0,0,BEN,M,AQ141,P
0,0,BEN,M,AL140,A
0,0,BEN,M,AL140,L
0,0,BEN,M,BH110,L
0,0,BEN,M,AQ113,L
0,0,BEN,M,BB009,A
0,0,BEN,M,BB009,P
0,0,BEN,M,AD030,A
0,0,BEN,M,AD030,P
0,0,BEN,M,AQ111,P
0,0,BEN,M,AQ116,A
0,0,BEN,M,AQ116,P
0,0,BEN,M,AT042,P
0,0,BEN,M,AT045,A
0,0,BEN,M,AT045,P
0,0,BEN,M,AN010,L
0,0,BEN,M,AN050,L
0,0,BEN,M,AN085,P
0,0,BEN,M,AN075,A
0,0,BEN,M,AN075,P
0,0,BEN,M,AN060,A
0,0,BEN,M,AA040,A
0,0,BEN,M,AA040,P
0,0,BEN,M,AP030,A
0,0,BEN,M,AP030,L
0,0,BEN,M,AP020,P
0,0,BEN,M,AQ135,A
0,0,BEN,M,AQ135,P
0,0,BEN,M,AN076,A
0,0,BEN,M,AN076,P
0,0,BEN,M,GB055,A
0,0,BEN,M,AK161,P
0,0,BEN,M,AL105,A
0,0,BEN,M,AL105,P
0,0,BEN,M,AC507,A
0,0,BEN,M,AC507,P
0,0,BEN,M,AL208,A
0,0,BEN,M,AL208,P
0,0,BEN,M,AL019,A
0,0,BEN,M,AL019,P
0,0,BEN,M,BI006,A
0,0,BEN,M,BI006,L
0,0,BEN,M,BI006,P
0,0,BEN,M,AM011,A
0,0,BEN,M,AM011,P
0,0,BEN,M,BB241,A
0,0,BEN,M,BB241,P
0,0,BEN,M,AG030,A
0,0,BEN,M,BB081,A
0,0,BEN,M,BB081,L
0,0,BEN,M,BB082,A
0,0,BEN,M,BB082,L
0,0,BEN,M,AK150,L
0,0,BEN,M,AK150,P
0,0,BEN,M,BI040,L
0,0,BEN,M,BI040,P
0,0,BEN,M,BB201,A
0,0,BEN,M,BB201,P
0,0,BEN,M,AF010,P
0,0,BEN,M,AD025,A
0,0,BEN,M,AD025,P
0,0,BEN,M,AL351,A
0,0,BEN,M,AL351,P
0,0,BEN,M,AJ080,A
0,0,BEN,M,AJ080,P
0,0,BEN,M,AK160,A
0,0,BEN,M,AK160,P
0,0,BEN,M,AM010,A
0,0,BEN,M,AM010,P
0,0,BEN,M,AM070,A
0,0,BEN,M,AM070,P
0,0,BEN,M,AM060,A
0,0,BEN,M,AM060,P
0,0,BEN,M,AM071,A
0,0,BEN,M,AM071,P
0,0,BEN,M,AP055,A
0,0,BEN,M,AP055,L
0,0,BEN,M,GB075,A
0,0,BEN,M,GB075,L
0,0,BEN,M,AL510,P
0,0,BEN,M,AL036,A
0,0,BEN,M,AL036,P
0,0,BEN,M,AL241,A
0,0,BEN,M,AL241,P
0,0,BEN,M,FA165,A
0,0,BEN,M,FA165,P
0,0,BEN,M,AQ068,A
0,0,BEN,M,AQ068,P
0,0,BEN,M,AL211,A
0,0,BEN,M,AL211,L
0,0,BEN,M,AL211,P
0,0,BEN,M,AQ125,A
0,0,BEN,M,AQ125,P
0,0,BEN,M,EC005,P
0,0,BEN,M,AQ130,A
0,0,BEN,M,AQ130,L
0,0,BEN,M,AQ095,P
0,0,BEN,M,AH060,A
0,0,BEN,M,AH060,P
0,0,BEN,M,AL250,P
0,0,BEN,M,AP041,L
0,0,BEN,M,AP041,P
0,0,BEN,M,AQ140,A
0,0,BEN,M,BI005,A
0,0,BEN,M,AL260,L
0,0,BEN,M,AB507,A
0,0,BEN,M,AB507,P
0,0,BEN,M,GB065,A
0,0,BEN,M,GB065,P
0,0,BEN,M,BI050,A
0,0,BEN,M,BI050,P
0,0,BEN,M,AJ055,A
0,0,BEN,M,AJ055,P
0,0,BEN,M,BH065,L
0,0,BEN,M,AM080,A
0,0,BEN,M,AM080,P
0,0,BEN,M,BH040,A
0,0,BEN,M,BH220,A
0,0,BEN,M,BH220,P
0,0,BEN,M,AD060,A
0,0,BEN,M,AD060,P
0,0,BEN,M,AJ051,P
0,0,BEN,M,AJ050,A
0,0,BEN,M,AJ050,P
0,0,BEN,M,AK180,A
0,0,BEN,M,AK180,P
0,0,BGT,M,BI045,L
0,0,BGT,M,BI045,P
0,0,BH141_AWBA,M,BH010,A
0,0,BH141_AWBA,M,BH010,L
0,0,BH141_AWBA,M,BH020,A
0,0,BH141_AWBA,M,BH020,L
0,0,BH141_AWBA,M,BH030,A
0,0,BH141_AWBA,M,BH030,L
0,0,BH141_AWBA,M,BH082,A
0,0,BH141_AWBA,M,BH082,P
0,0,BH141_AWBA,M,BH140,A
0,0,BH141_AWBA,M,BH140,L
0,0,BH141_AWBB,M,BH010,A
0,0,BH141_AWBB,M,BH010,L
0,0,BH141_AWBB,M,BH020,A
0,0,BH141_AWBB,M,BH020,L
0,0,BH141_AWBB,M,BH030,A
0,0,BH141_AWBB,M,BH030,L
0,0,BH141_AWBB,M,BH082,A
0,0,BH141_AWBB,M,BH082,P
0,0,BH141_AWBB,M,BH140,A
0,0,BH141_AWBB,M,BH140,L
0,0,BH141_IBOA,M,BH010,A
0,0,BH141_IBOA,M,BH010,L
0,0,BH141_IBOA,M,BH020,A
0,0,BH141_IBOA,M,BH020,L
0,0,BH141_IBOA,M,BH030,A
0,0,BH141_IBOA,M,BH030,L
0,0,BH141_IBOA,M,BH082,A
0,0,BH141_IBOA,M,BH082,P
0,0,BH141_IBOA,M,BH140,A
0,0,BH141_IBOA,M,BH140,L
0,0,BH141_IBOB,M,BH010,A
0,0,BH141_IBOB,M,BH010,L
0,0,BH141_IBOB,M,BH020,A
0,0,BH141_IBOB,M,BH020,L
0,0,BH141_IBOB,M,BH030,A
0,0,BH141_IBOB,M,BH030,L
0,0,BH141_IBOB,M,BH082,A
0,0,BH141_IBOB,M,BH082,P
0,0,BH141_IBOB,M,BH140,A
0,0,BH141_IBOB,M,BH140,L
0,0,BH141_SHDA,M,BH010,A
0,0,BH141_SHDA,M,BH010,L
0,0,BH141_SHDA,M,BH020,A
0,0,BH141_SHDA,M,BH020,L
0,0,BH141_SHDA,M,BH030,A
0,0,BH141_SHDA,M,BH030,L
0,0,BH141_SHDA,M,BH082,A
0,0,BH141_SHDA,M,BH082,P
0,0,BH141_SHDA,M,BH140,A
0,0,BH141_SHDA,M,BH140,L
0,0,BH141_SHDB,M,BH010,A
0,0,BH141_SHDB,M,BH010,L
0,0,BH141_SHDB,M,BH020,A
0,0,BH141_SHDB,M,BH020,L
0,0,BH141_SHDB,M,BH030,A
0,0,BH141_SHDB,M,BH030,L
0,0,BH141_SHDB,M,BH082,A
0,0,BH141_SHDB,M,BH082,P
0,0,BH141_SHDB,M,BH140,A
0,0,BH141_SHDB,M,BH140,L
0,0,BH141_SLTA,M,BH010,A
0,0,BH141_SLTA,M,BH010,L
0,0,BH141_SLTA,M,BH020,A
0,0,BH141_SLTA,M,BH020,L
0,0,BH141_SLTA,M,BH030,A
0,0,BH141_SLTA,M,BH030,L
0,0,BH141_SLTA,M,BH082,A
0,0,BH141_SLTA,M,BH082,P
0,0,BH141_SLTA,M,BH140,A
0,0,BH141_SLTA,M,BH140,L
0,0,BH141_SLTB,M,BH010,A
0,0,BH141_SLTB,M,BH010,L
0,0,BH141_SLTB,M,BH020,A
0,0,BH141_SLTB,M,BH020,L
0,0,BH141_SLTB,M,BH030,A
0,0,BH141_SLTB,M,BH030,L
0,0,BH141_SLTB,M,BH082,A
0,0,BH141_SLTB,M,BH082,P
0,0,BH141_SLTB,M,BH140,A
0,0,BH141_SLTB,M,BH140,L
0,0,BH141_WBHA,M,BH010,A
0,0,BH141_WBHA,M,BH010,L
0,0,BH141_WBHA,M,BH020,A
0,0,BH141_WBHA,M,BH020,L
0,0,BH141_WBHA,M,BH030,A
0,0,BH141_WBHA,M,BH030,L
0,0,BH141_WBHA,M,BH082,A
0,0,BH141_WBHA,M,BH082,P
0,0,BH141_WBHA,M,BH140,A
0,0,BH141_WBHA,M,BH140,L
0,0,BH141_WBHB,M,BH010,A
0,0,BH141_WBHB,M,BH010,L
0,0,BH141_WBHB,M,BH020,A
0,0,BH141_WBHB,M,BH020,L
0,0,BH141_WBHB,M,BH030,A
0,0,BH141_WBHB,M,BH030,L
0,0,BH141_WBHB,M,BH082,A
0,0,BH141_WBHB,M,BH082,P
0,0,BH141_WBHB,M,BH140,A
0,0,BH141_WBHB,M,BH140,L
0,0,BMC,M,BH015,A
0,0,BMC,M,BH020,A
0,0,BMC,M,BH020,L
0,0,BMC,M,ED010,A
0,0,BMC,M,BH140,A
0,0,BMC,M,BH140,L
0,0,BMC,M,ED020,A
0,0,BMC,M,BA040,A
0,0,BMC2,M,BH015,A
0,0,BMC2,M,BH020,A
0,0,BMC2,M,BH020,L
0,0,BMC2,M,ED010,A
0,0,BMC2,M,BH140,A
0,0,BMC2,M,BH140,L
0,0,BMC2,M,ED020,A
0,0,BMC2,M,BA040,A
0,0,BMC3,M,BH015,A
0,0,BMC3,M,BH020,A
0,0,BMC3,M,BH020,L
0,0,BMC3,M,ED010,A
0,0,BMC3,M,BH140,A
0,0,BMC3,M,BH140,L
0,0,BMC3,M,ED020,A
0,0,BMC3,M,BA040,A
0,0,BNF,M,AL013,A
0,0,BNF,M,AL013,P
0,0,BNF,M,AH055,A
0,0,BNF,M,AH055,P
0,0,BNF,M,AL371,A
0,0,BNF,M,AL371,P
0,0,BOC,M,BH015,A
0,0,BOT,M,AQ040,A
0,0,BOT,M,AQ040,L
0,0,BOT,M,AQ040,P
0,0,BOT,M,AQ045,A
0,0,BOT,M,AQ045,L
0,0,BOT,M,AQ045,P
0,0,BPWHAC,M,BH010,A
0,0,BPWHAC,M,BH010,L
0,0,BPWHAC,M,BH020,A
0,0,BPWHAC,M,BH020,L
0,0,BPWHAC,M,BH030,A
0,0,BPWHAC,M,BH030,L
0,0,BPWHAC,M,BH082,A
0,0,BPWHAC,M,BH082,P
0,0,BPWHAC,M,BH140,A
0,0,BPWHAC,M,BH140,L
0,0,BPWHAL,M,BH010,A
0,0,BPWHAL,M,BH010,L
0,0,BPWHAL,M,BH020,A
0,0,BPWHAL,M,BH020,L
0,0,BPWHAL,M,BH030,A
0,0,BPWHAL,M,BH030,L
0,0,BPWHAL,M,BH082,A
0,0,BPWHAL,M,BH082,P
0,0,BPWHAL,M,BH140,A
0,0,BPWHAL,M,BH140,L
0,0,BPWHAU,M,BH010,A
0,0,BPWHAU,M,BH010,L
0,0,BPWHAU,M,BH020,A
0,0,BPWHAU,M,BH020,L
0,0,BPWHAU,M,BH030,A
0,0,BPWHAU,M,BH030,L
0,0,BPWHAU,M,BH082,A
0,0,BPWHAU,M,BH082,P
0,0,BPWHAU,M,BH140,A
0,0,BPWHAU,M,BH140,L
0,0,BPWHBC,M,BH010,A
0,0,BPWHBC,M,BH010,L
0,0,BPWHBC,M,BH020,A
0,0,BPWHBC,M,BH020,L
0,0,BPWHBC,M,BH030,A
0,0,BPWHBC,M,BH030,L
0,0,BPWHBC,M,BH082,A
0,0,BPWHBC,M,BH082,P
0,0,BPWHBC,M,BH140,A
0,0,BPWHBC,M,BH140,L
0,0,BPWHBL,M,BH010,A
0,0,BPWHBL,M,BH010,L
0,0,BPWHBL,M,BH020,A
0,0,BPWHBL,M,BH020,L
0,0,BPWHBL,M,BH030,A
0,0,BPWHBL,M,BH030,L
0,0,BPWHBL,M,BH082,A
0,0,BPWHBL,M,BH082,P
0,0,BPWHBL,M,BH140,A
0,0,BPWHBL,M,BH140,L
0,0,BPWHBU,M,BH010,A
0,0,BPWHBU,M,BH010,L
0,0,BPWHBU,M,BH020,A
0,0,BPWHBU,M,BH020,L
0,0,BPWHBU,M,BH030,A
0,0,BPWHBU,M,BH030,L
0,0,BPWHBU,M,BH082,A
0,0,BPWHBU,M,BH082,P
0,0,BPWHBU,M,BH140,A
0,0,BPWHBU,M,BH140,L
0,0,BPWSAC,M,BH010,A
0,0,BPWSAC,M,BH010,L
0,0,BPWSAC,M,BH020,A
0,0,BPWSAC,M,BH020,L
0,0,BPWSAC,M,BH030,A
0,0,BPWSAC,M,BH030,L
0,0,BPWSAC,M,BH082,A
0,0,BPWSAC,M,BH082,P
0,0,BPWSAC,M,BH140,A
0,0,BPWSAC,M,BH140,L
0,0,BPWSAL,M,BH010,A
0,0,BPWSAL,M,BH010,L
0,0,BPWSAL,M,BH020,A
0,0,BPWSAL,M,BH020,L
0,0,BPWSAL,M,BH030,A
0,0,BPWSAL,M,BH030,L
0,0,BPWSAL,M,BH082,A
0,0,BPWSAL,M,BH082,P
0,0,BPWSAL,M,BH140,A
0,0,BPWSAL,M,BH140,L
0,0,BPWSAU,M,BH010,A
0,0,BPWSAU,M,BH010,L
0,0,BPWSAU,M,BH020,A
0,0,BPWSAU,M,BH020,L
0,0,BPWSAU,M,BH030,A
0,0,BPWSAU,M,BH030,L
0,0,BPWSAU,M,BH082,A
0,0,BPWSAU,M,BH082,P
0,0,BPWSAU,M,BH140,A
0,0,BPWSAU,M,BH140,L
0,0,BPWSBC,M,BH010,A
0,0,BPWSBC,M,BH010,L
0,0,BPWSBC,M,BH020,A
0,0,BPWSBC,M,BH020,L
0,0,BPWSBC,M,BH030,A
0,0,BPWSBC,M,BH030,L
0,0,BPWSBC,M,BH082,A
0,0,BPWSBC,M,BH082,P
0,0,BPWSBC,M,BH140,A
0,0,BPWSBC,M,BH140,L
0,0,BPWSBL,M,BH010,A
0,0,BPWSBL,M,BH010,L
0,0,BPWSBL,M,BH020,A
0,0,BPWSBL,M,BH020,L
0,0,BPWSBL,M,BH030,A
0,0,BPWSBL,M,BH030,L
0,0,BPWSBL,M,BH082,A
0,0,BPWSBL,M,BH082,P
0,0,BPWSBL,M,BH140,A
0,0,BPWSBL,M,BH140,L
0,0,BPWSBU,M,BH010,A
0,0,BPWSBU,M,BH010,L
0,0,BPWSBU,M,BH020,A
0,0,BPWSBU,M,BH020,L
0,0,BPWSBU,M,BH030,A
0,0,BPWSBU,M,BH030,L
0,0,BPWSBU,M,BH082,A
0,0,BPWSBU,M,BH082,P
0,0,BPWSBU,M,BH140,A
0,0,BPWSBU,M,BH140,L
0,0,BRN,M,AQ040,A
0,0,BRN,M,AQ040,L
0,0,BRN,M,AQ040,P
0,0,BRN,M,AQ045,A
0,0,BRN,M,AQ045,L
0,0,BRN,M,AQ045,P
0,0,BRN,M,AQ050,A
